userId,gender,sport,duration,calories,distance,avg_heart_rate,avg_alti,change_alti,max_alti,min_alti,avg_speed
3021311,male,bike,4201,656,32.67,135.72,62.8196,153.4,87,45.8,28.718301437
2333172,male,bike,2556,502.103,20.93,132.234,418.8834,495.6,561,349,29.981941348
4584909,male,run,3956,847,11.37,139.66,173.0936,530.4,272.6,151.2,10.521755484
804189,female,run,3005,389,6.93,168.538,340.1872,155.2,371.6,316.4,8.291984141
3714939,male,bike,1926,340,15.09,131.37,49.7068,88.400000000,81,32.2,27.906430175
860533,male,run,7118,932,20.83,138.076,1657.67,607,1689,1611.5,10.477856907
3235195,male,run,3708,947,12.46,150.83,13.168800048,512.800020000,54,-12.4,11.658552055
13149722,male,bike,1865,241.067,9.01,98.21,206.0828,124,286.2,171.8,18.529126415
9336459,male,run,2962,679.038,10.09,154.408,47.1668,856.4,124.4,9.2,12.562518576
3276737,male,bike,3174,373,16.17,117.112,179.4776,143.8,189.4,174.2,18.444190053
4357738,female,run,5071,611,11.07,127.838,2.2744,227.4,15,-27.2,8.163424961
7313790,male,run,4523,1268.28,15.22,164.802,17.0608,663.000000000,66.6,0,12.032466793
1295505,male,run,2429,775,10.07,165.84,23.6516,204.4,33.8,13.8,14.921089824
217473,male,bike,3283,573,27.44,134.814,32.0676,450.200000000,82,-3.6,30.381618243
4007546,male,run,4536,1144.2,13.33,150.09,258.321564,398.592,304,217,10.615965301
6692748,male,bike,1895,390,14.1,137.834,3.3524,299.4,32.6,-14.4,27.366741714
8621055,male,run,4126,592,10.25,136.566,276.7112,291,321.6,258,8.992945984
3736342,male,run,4268,805,14.99,121.748,26.7508,740.6,43,-6.4,12.653745176
890789,male,bike,2407,433,17.1,140.474,12.6324,155,49.8,-3,24.879973773
854633,male,run,5682,991,14.79,129.818,222.2472,969.200000000,499.6,140,9.460480927
14394432,male,bike,2273,365,13.97,135.38,-19.3608,295.2,10.6,-42,23.683211471
4264913,male,run,3143,636,10.38,153.68,136.3068,794.600000000,176.6,111.8,12.602888297
9760872,male,run,2483,346,6.59,144.26,17.9496,79.400000000,22.6,12.4,9.651208541
651716,male,bike,3600,486,23.91,118.366,19.65402,224.27,36.92,1.22,23.898875997
407769,male,run,2656,342,5.11,144.042,25.7224,258.8,39.2,12.2,7.769205001
651716,male,bike,4236,550,21.82,115.498,43.5211,497.28,147.67,2.49,18.538125114
13149722,male,bike,8885,1638.9,60.67,116.484,199.4296,393.2,329.4,179.4,24.606959871
3714939,male,bike,7581,2426,58.04,116.97,60.73414,518.805,202.362,15.12,27.265793155
2344846,male,bike,4426,619,34.48,129.38,265.0048,820.2,360.8,218,28.276135919
126114,male,bike,1615,172,8.04,107.56,64.2648,106.2,79.6,40.8,17.953493700
9422215,male,run,4451,881.779,11.89,129.028,544.9272,416.8,581.8,526.8,9.430690148
6692748,male,bike,2019,437,14.19,148.134,3.7096,272,33,-14,26.256715747
501555,male,run,4449,1077,10.46,157.498,23.3472,296.800000000,46,9.4,8.557304883
13577416,male,bike,1718,289.994,9.39,128.928,3.0544,110.6,29,-17.2,19.712780473
1958991,male,bike,4761,1008,36.3,165.722,152.1104,213,171.4,133.8,27.049243911
3709276,male,run,3530,1242,10.12,185.98,21.4104,152,32.2,16.2,10.270941280
12087190,male,run,3795,930.207,10.03,150.63,139.8,79.6,149,130.6,9.446274971
1520156,male,run,3731,727,11.93,150.078,122.3992,68.400000000,126.2,120,11.507152962
2868369,male,bike,1954,554,13.63,139.488,22.006174,269.311,39.356,-2.625,25.128511700
9345869,male,run,3201,544,7.81,126.242,26.0868,265.6,63.6,4.2,8.940080298
2849785,male,bike,2088,492.042,18.18,141.964,2.2204,295.6,28.6,-22.2,32.103098025
2344846,male,mountain bike,10705,2283.25,56.41,129.794,327.3058,2100.9,471,244.7,18.979220233
9336459,male,run,2175,603.815,8.08,173.718,538.6516,165,547.8,529.8,13.384439344
5964610,male,run,14606,3758.23,42.06,159.728,154.802,318.4,183.8,138.4,10.366423109
1295505,male,run,2602,738,9.61,158.18,15.5824,532.000000000,83.4,-2.8,13.331838444
508935,male,bike,7413,2502,62.81,140.42,429.132772,755.569,582.742,386.397,30.333229552
5979382,male,run,3650,804,13.12,142.796,28.3112,222.800000000,60.6,6.2,13.164498558
1670340,male,bike,6317,1134,57.07,141.18,59.5624,749.6,84,1.4,32.343602490
5507899,female,run,6622,925.033,15.44,134.784,8.31277418,200.9476,17,3,8.400074659
13165320,male,run,3072,588,8.17,156.546,162.921334,337.379,210.312,126.645,9.557020513
13338915,male,run,3085,580,9.98,145.434,67.9096,81.4,75.4,63.2,11.959169859
2145516,male,bike,4066,422,26.22,112.75,36.1716,269,54,11.2,22.877547807
12635957,male,run,4223,1073,9.95,152.82,325.9324,397.200000000,347.8,290,8.482457083
6539051,male,bike,2372,543,16.25,151.032,111.9508,465.600000000,156.6,88,24.784518992
2333172,male,bike,4766,665.097,20.03,107.488,423.26771,474.98,557,342,15.460574468
4774109,male,bike,4703,962,37,151.406,-12.6852,556.000000000,5,-24.6,28.612733184
331586,male,run,3568,558,10.05,139.012,127.0852,104.6,129.4,125.4,10.134111353
432096,female,bike,3000,382.854,14.47,120.536,18.7972,350.600000000,50.2,0,18.013801358
3987593,male,bike,3879,1107,25.1,174.254,691.5084,314.200000000,701.6,684.6,23.219644528
3575734,male,run,4509,979,14.15,169.854,224.8444,282.2,272,180.2,11.426383380
7795957,male,run,590,131,2.13,133.99,0.8656,102.800000000,3,-11.2,13.841057889
2915343,male,run,6246,1457,19.78,151.038,15.011199904,490.200128000,32.2,-0.600006,11.487297220
8785331,female,run,2017,365,5.15,165.238,389.1424,56.000000000,396,382,9.455144033
5727574,male,run,3630,649.576,11.02,119.464,254.8864,838.6,343.2,188.3,10.928409712
2461936,male,run,3907,912.74,14.22,145.546,24.098,251.400000000,117.8,1.4,13.727569368
2568526,male,run,3529,955.279,10.87,158.652,75.434,285,81.4,62.8,11.112770871
229190,male,run,5508,739,14.87,135.346,62.3352,1339.4,269.4,12.2,9.777343271
2149070,male,bike,5465,670,29.33,132.902,128.7028,579.4,282.4,18.6,20.795094026
5278840,male,bike,1806,140,10.42,112.174,16.3392,183.6,24,10.4,20.531065107
13577416,male,bike,1440,285.045,9.36,143.726,4.0376,128.4,34.4,-17.8,23.375264655
3324472,male,bike,9350,1377,81.33,126.786,562.9592,1199.6,686.2,506.8,31.302690090
9275291,female,run,7759,1268,21.12,170.37,-4.74,1188.8,21.8,-39,9.821500148
4774109,male,bike,6800,1266,55.11,146.872,8.208,504,24.8,-0.4,29.113101401
1486987,male,run,6099,1141,15.95,144.262,636.1372,116.000000000,643.6,630.6,9.416134710
6242372,male,bike,2345,367,12.09,128.172,730.3844,285,829.4,706.8,18.593710907
11675398,male,bike,2421,633.507,17.33,148.374,10.5282,508.800000000,28.5,2.5,25.781007220
4443471,male,bike,8496,1660,67.1,139.796,16.4408,361.600000000,106.8,-5.4,28.255515560
56331,male,bike,10713,2392,82.01,148.066,196.952,1853.4,377.6,77.4,27.945062880
982359,male,mountain bike,840,208.825,3.28,158.328,15.8264,57.2,26.6,9.8,15.774742463
8467445,male,bike,1239,223.644,8.82,118.02,0.9372,114.200000000,3.8,-1,25.987869263
11884453,male,run,3862,784.569,10.17,133.988,42.7272,132,46.6,36.4,9.445134845
3714939,male,bike,1801,297,15.07,121.41,26.782,78.200000000,53.2,10.2,30.091549926
1356350,male,run,3321,751.371,8,141.24,52.672,295.600000000,165.6,31.4,8.654297262
13389154,male,run,3910,830.216,14.91,140.798,31.41,414.400000000,51.2,9.4,13.762957000
1675394,male,run,3042,406,7.42,128.73,187.414,45.4,191.6,180.2,8.892342798
1676051,male,run,2513,489,6.95,132.822,111.8412,136.8,116.8,99.4,9.956839017
3232625,male,bike,2508,539,15.86,166.854,74.3052,88,95.2,62.2,24.117548599
1986853,male,run,14323,3180,41.33,166.188,20.51359986,341.0001,36,3.39999,10.343697629
791908,male,run,4790,1131.51,14.79,141.55,48.5316,262.800000000,79.2,21.6,10.758566986
519009,male,run,4624,922,14.91,136.828,113.87,227,170.8,100,11.660513550
715469,male,run,7409,1593,21.05,150.508,28.2608,831.6,361,-12.2,10.222630536
8070374,male,run,4311,781,10.01,142.866,7.3448,639.8,38,-22,8.342507430
2484395,male,run,3650,1045,14.22,153.544,26.0012,354.200000000,41.4,-33.4,14.206738125
56331,male,run,5098,1353,18,161.984,26.2368,423.600000000,70,-44.2,12.786857077
2333172,male,bike,2397,505.438,18.07,136.526,412.6552,371.6,533.6,330.2,27.683300691
860533,male,run,3660,780,11.79,164.566,1294.4968,379.000000000,1333.4,1257.8,11.633240687
3841089,male,bike,2107,280,15.49,128.044,14.9808,73.4,24.6,-1,26.049879465
8662931,male,run,3780,758,12.88,145.782,78.7868,159.2,91.2,55.2,12.289228816
217473,male,bike,4044,606,28.66,133.118,148.5944,490.4,215.8,83.6,25.587129996
6641862,female,run,7704,1590.01,21.09,171.7,44.568,1398,68.6,-3.6,9.850599613
2692363,male,run,4625,834,12.03,154.024,82.6336,209.200000000,92.8,67,9.375350546
3381703,male,bike,3483,721,23.71,144.584,11.6448,128.6,15,9.4,23.616785640
65547,male,bike,2599,288,20.43,116.11,56.742,114.6,72.8,40.8,28.728144820
4443471,male,bike,5355,1142,43.88,146.516,12.5256,226.6,26.8,2,29.564358779
3432842,male,run,4434,1190.69,13.11,158.144,93.8752,93,99.6,90.8,10.647202393
7181149,male,run,4314,762,11.91,143.92,155.3224,272,195.4,128.8,9.752642646
2461936,male,run,5168,944.299,16.99,124.15,22.7896,288.800000000,66.4,1.8,11.981955654
2435099,male,bike,3376,508,19.54,138.16,7.4564,324,20.8,-13.6,21.027580258
2333172,male,bike,2334,476.647,20.73,132.474,413.924066,508,553,339,32.376010192
9275291,female,run,4714,605,12.61,146.512,9.222,1270.8,74.8,-34.4,9.936471144
1055288,male,bike,3745,583,29.55,126.09,-52.0988,454.6,-7.6,-100,30.478376109
993057,male,bike,4051,1119,32.69,139.868,92.0016,838.8,201.2,-26.6,30.184755944
5306319,male,run,2692,537,9.04,167.234,97.3296,79.000000000,103.2,81,12.096705302
8632256,male,run,2122,514.02,6.04,144.45,25.8808,189.6,33.2,9.2,10.164263095
12635957,male,run,2640,624,6.14,150.974,322.3328,307.000000000,344.2,305.2,8.370608770
7285980,male,run,8628,1566.84,24.63,126.304,86.0724,292.4,92.4,82.2,10.276160717
14185532,male,bike,3929,396,21.81,131.124,358.3192,728,452.6,266.2,20.810401130
1668573,male,run,13524,2808,42.06,162.778,18.3632,448,49.8,8.2,11.161122228
13859471,male,bike,2344,520,18.44,138.446,21.792,426.200000000,67.2,1.2,28.868304918
6692748,male,bike,2307,473,13.67,139.556,100.496,259.2,122,84.2,21.934296137
203045,male,run,2044,451,5.19,143.122,1793.1156,243.600000000,1843.4,1740.2,9.283755566
3289673,male,bike,1824,494,16.07,161.706,56.63,302,88,31.8,32.547485281
6961546,male,run,3084,492,8.02,157.792,1069.074,614.8,1230.2,837,10.002651909
324779,male,run,4359,889,10.27,154.398,258.224,240.2,278.4,212,8.910692894
13149722,male,bike,821,115.733,4.09,100.058,218.8472,147,250.6,179.2,18.209582083
331586,male,run,2349,496,8.45,149.262,169.7308,202.8,175.2,165.2,13.177785834
14018941,male,run,2864,677,6.73,147.544,658.7736,234.800000000,674.6,646.6,8.307773036
7516129,male,run,3590,674.621,13.06,127.38,24.3952,165.8,37.6,12.8,12.989337422
221371,male,run,2405,584,8.98,143.568,29.6876,237,53,10.2,13.451854194
13406764,male,run,1594,286,4.26,169.792,11.7028,112.600000000,24,10.2,9.634465793
3537163,male,bike,3389,521,22.84,132.892,443.7444,378.2,617.4,366,23.663053227
1520156,male,run,5558,855,17.91,140.184,113.526,109.4,117,110.8,11.578225074
1796601,male,mountain bike,3047,511,11.82,133.126,753.7028,839.4,931.6,547.2,15.213484971
745030,male,run,3509,733,11.97,135.87,30.1732,204.6,49.2,6.6,12.282034301
74718,male,run,3503,699,10.78,135.54,25.1388,299.800000000,50,-36,11.050976975
2145516,male,bike,1609,143,10.15,113.47,40.1868,166.200000000,55.4,32.2,21.932030619
498804,male,bike,5300,596,36.35,104.396,20.2012,486.000000000,46.4,-1.2,24.703919250
8349084,male,run,3621,651,10.94,143.722,128.9888,302.4,164.4,117.8,11.197650425
1707239,male,run,5213,1311,16.46,156.99,1.2924,788.400000000,39.6,-10.4,11.366345688
3575734,male,run,3020,518,8.57,147.884,221.2616,375.6,270,99,10.238505783
2844791,male,bike,8277,916,69.57,139.164,0.476000000,1824.2,112.4,-61.6,31.189770959
4675763,male,run,3420,786,8.09,142.664,200.7648,58.200000000,206.4,194.8,8.426961295
1725447,male,run,3491,665,10.03,155.19,124.828,471.000000000,315.4,62.4,10.214617156
2535101,male,run,6074,1596.34,20.69,151.332,-14.75642338,345,20,-29,12.270307504
3021311,male,bike,4216,887,31.39,142.41,67.6536,146.4,112.6,56.4,27.840591305
993057,male,run,3101,959,9.28,137.946,88.6428,198.2,97.8,70,10.718070606
338866,male,bike,2123,324,12.05,139.2,19.6276,164,50.2,0.4,20.487387606
2661450,male,run,3810,1030.28,11.77,157.194,8.02011981,338.29702,30,-1,11.242090585
777141,male,run,5589,1330.65,18.56,146.504,439.666248,249.274,500,429,12.080187781
126114,male,bike,5410,471,37.02,122.164,54.2772,713.2,90.8,11.8,25.659633267
8875079,male,run,3945,867.879,12.88,141.258,91.397932,164.6244,100,84,12.266011013
4007546,male,run,4616,1021.7,13.24,137.67,165.90469,388.8,211,127,10.418590081
13832621,male,bike,2400,347,19.72,131.422,385.5104,65.400000000,395.8,379,29.165150708
5242117,male,run,2540,598,8.51,155.19,57.566,165,80.4,42,11.968917574
860533,male,run,978,200,3.09,146.528,1316.784,83.800000000,1342,1292.6,11.356030773
4572860,male,run,4983,1249,11.71,168.136,148.47,154.6,160.2,132,8.464999577
1616449,male,run,3055,699,11.13,131.454,53.0596,288.800000000,67.2,45,13.187351148
8747440,male,run,5442,1389,18.82,158.006,5.842,200,24,-8.2,12.427566638
9522694,male,run,1451,384.452,5.03,157.796,57.9640956,81,61,50,12.804608037
8994885,male,run,6230,1557,20.91,166.472,107.1276,246.4,126,92.4,12.224065241
797841,male,mountain bike,2494,229,10.5,104.244,158.5068,260.8,190.4,103.2,15.842457173
56331,male,run,5667,1644,20.92,175.982,106.0808,360.4,137.6,77.8,13.323561027
12783742,male,run,6181,1088,20.73,151.018,-4.9412,453.8,17,-12.2,12.073457798
8994885,male,run,3857,857,11.98,148.78,107.0408,225,143.4,90.2,11.125794309
13303518,male,bike,6364,839,61.6,134.304,-0.9032,562.600000000,14.8,-9.4,34.899979440
9345869,male,run,4266,785,10.44,131.506,10.1148,136.2,27,-6,8.960904464
3832297,male,bike,3220,912,22.41,153.556,1085.1636,245.400000000,1192.4,1046.6,25.099367722
8349084,male,run,4616,919,15.74,141.038,141.7508,324.2,179,105.2,12.283286156
791908,male,run,5148,1548,21.17,168.046,37.5916,245.8,53.2,28.6,14.888114626
2333172,male,run,2949,666.928,8.64,141.896,510.536126,191,564,473,10.544739136
11889307,unknown,bike,9598,1780,74.46,155.032,55.2528,1497.6,111.4,-5.6,28.357968797
478585,male,run,4324,934.325,12.82,141.986,25.6656,899.8,50.4,9.6,10.728719369
604703,male,mountain bike,971,135,3.54,106.192,4.578,362.399970000,50.2,-24.8,13.143998706
81753,male,run,5494,1098,15.81,157.144,213.3388,349.4,247.6,179.8,10.350109634
8632256,male,run,5081,1119,14.95,156.31,22.3412,468.8,33.4,10.2,10.848485180
6692748,male,bike,2070,477,13.96,155.736,12.4944,309,42,-4.6,25.024218045
6692748,male,bike,2023,395,13.67,132.83,15.31,282.6,47.8,-3.8,25.343274650
14176671,male,bike,5041,930,42.81,163.548,56.4576,193,74.4,38.2,30.536744730
751448,male,run,3415,789.06,10.01,142.002,-5.6536,503.600000000,21.2,-23,10.689832920
3905196,male,run,1925,412,6.99,141.096,658.1264,87.200000000,661.4,655.6,13.027760076
4774109,male,bike,4942,950,38.08,145.758,22.7796,443.2,56.2,-5,27.845138909
212295,male,run,3434,536,10.13,129.922,429.7896,655.8,545.4,304.8,10.628520194
722528,unknown,run,9847,1606,20.92,143.972,22.4204,446.6,59.8,-1,7.623288224
3082409,male,bike,1957,223,15.59,120.822,22.9024,186.2,33.4,12,28.787040269
6692748,male,bike,2026,446,14.09,151.712,25.1228,305.4,57,6.8,25.224281557
437459,male,mountain bike,4692,949.688,24.04,123.28,112.4036,179,130.6,79.8,18.122062285
5727574,male,run,2375,646.773,7.4,156.716,334.8944,760.700000000,386.6,274.5,11.169744888
74718,male,run,4008,783,10.28,134.362,75.6168,340.8,105.4,41.4,9.167711876
4161148,male,bike,3674,756,31.33,155.662,18.5036,499.400000000,59,-3.2,30.696929749
1670340,male,bike,2141,400,17.22,127.26,53.5,243.6,82.8,3.2,29.148353594
7285980,male,run,4553,1044.44,15.06,145.392,86.0472,211.2,92.2,83,11.892065282
2333172,male,bike,3126,734.069,23.43,145.34,420.533696,506.7,544,348,27.315514528
1520156,male,run,4950,817,15.99,142.636,156.1832,84.400000000,160.2,151.8,11.649480096
1958991,male,bike,3995,955,29.88,175.982,266.0016,371,299.8,236,27.967172417
6400833,male,run,7398,1660.21,21.3,140.276,14.3044,1269.6,43.2,-19,10.364694827
13653,male,run,10625,2709.34,29.72,151.876,-206.368126,552.012,-177,-222,10.079387391
764981,male,bike,1339,288.538,8.91,139.478,27.3812,55.6,41.2,19.6,26.065804450
3558042,male,run,2114,535.041,6.23,144.678,-28.648473,191.98,3,-55,10.594338715
538524,male,bike,1699,304,9.43,136.744,178.584,182.8,210.8,138.2,20.795278227
993057,male,bike,4688,1231,39.3,143.562,101.3892,1000.6,226,-8.6,31.274221784
1682336,male,run,3945,543,9.94,126.75,13.3856,205.8,25,6.2,8.957594626
324779,male,run,6407,1130,14.89,147.578,214.9432,639,275.4,136.8,8.506857265
2461936,male,run,1715,420,5.79,132.786,29.4952,421.2,47.6,12,12.637310419
1520156,male,run,4686,870,14.9,152.702,62.8728,107.6,73.2,54,11.476003598
3820045,male,run,9215,1171,23.54,133.276,15.6024,382.200000000,35.8,-119.6,9.251526942
2692363,male,run,2366,458,6.98,147.892,162.7148,174,164.6,159.8,10.615741539
3655927,male,bike,4856,1060.23,33.39,131.83,459.5916,873.200000000,690.6,368.6,27.295910866
1616449,male,run,2542,509,9.11,134.322,6.434,287.200000000,25,-11.8,13.353685953
34269,male,run,900,252,3.08,140.958,33.0532,74.200000000,45.6,24.6,12.327861011
6601602,male,run,5469,1152,19.17,150.572,155.8572,104.2,192.6,139.2,12.647270810
5325166,female,bike,4422,731,33.23,146.662,14.1508,155,31.2,0.8,27.413761951
2497422,male,bike,10147,2489.96,71.58,138.824,132.0324,849.6,241.2,65.6,26.877806632
732008,male,run,13223,2904,27.18,159.024,263.0984,2110.8,462.8,141,7.399601065
7892240,male,bike,6447,1533,41.79,134.166,250.14306,585.953,343.662,200.739,23.166734371
508935,male,bike,6228,2167,54.88,140.918,590.787416,973.162,647.03,524.947,31.821878797
13859471,male,bike,1344,246,10.25,120.708,35.6588,273.2,79.2,14.4,27.766980279
3905196,male,run,3132,718,11.19,148.722,647.8676,330.4,675,601.2,12.858831936
3672721,male,bike,5359,533,31.79,120.61,42.2284,296,52,12,20.976644727
3091798,male,run,4562,1085.86,14.85,143.656,17.8652,414.200000000,97.4,4,11.690008502
2333172,male,bike,3537,844.359,26.87,146.834,633.64135,992,935,440,27.375744281
58536,male,bike,4183,819,33.72,145.068,35.9376,387,56.2,17.4,29.218032216
604703,male,bike,5728,1096.27,54.85,122.244,-13.874,761.6,12.6,-38.4,34.512805836
508935,male,bike,4406,1421,35.3,129.082,530.502302,688.573000000,574.843,463.894,29.340243541
6286628,male,bike,905,126,3.74,118.994,40.4692,113.4,56.2,28.8,15.003625760
2228208,male,bike,4436,1004,35.13,147.942,57.458,746.5,278.5,-1.5,28.540403824
14204020,male,run,2280,429,6.81,164.26,19.6004,643.800000000,47.4,-14.8,11.357771001
2868369,male,bike,2317,631,15.72,136.176,30.044884,252.682,49.984,9.109,24.457700778
7038373,male,run,2630,655.242,10.03,150.328,161.197966,129.686,174,131,13.869856336
804068,male,run,4131,894.427,12.05,137.524,27.2444,214.4,69,3,10.503230793
1655221,male,run,14106,2820,41.39,160.606,196.4884,312.8,204.8,192.2,10.562030509
7927251,male,bike,2762,388,15.93,134.466,73.1,536.8,132.4,-5.6,22.072674771
1912029,female,run,3505,680.593,8.29,169.714,188.9852,213.4,203.4,129.8,8.540557631
2868369,male,bike,1435,350,9.22,128.16,72.739702,187.962,92.104,45.669,25.039231356
8662931,male,run,3008,702,12.46,166.596,97.668,115,106.4,87.6,14.905555007
9656255,male,bike,9520,1180,66.32,139.322,60.6948,263.800000000,86.6,46,25.137441504
3537163,male,bike,2434,405,15.46,136.486,479.8456,319.8,633.6,380.2,22.641881339
9882712,male,run,4624,523,8.14,118.112,516.1076,580.000000000,568.4,479.6,6.211426211
1721981,male,run,8589,1325,21.02,141.878,609.2868,409.600000000,654.2,566.6,8.786732259
2805418,male,run,2253,621.359,7.54,159.016,11.8928,158.2,25,3.4,12.061487850
3537163,male,bike,6691,1494.1,44.23,141.144,563.3212,1603.7,790,392.6,23.461366240
732008,male,run,3977,1001.9,9.4,147.398,368.2452,741.6,428.2,277.6,8.507807176
2887587,male,run,4504,1062,13.44,149.432,43.4184,326.400000000,121.6,-59.8,10.694258162
2484383,male,bike,4528,846.694,26.24,125.86,15.0268,540.8,73.4,-0.6,20.739734797
13469928,male,run,4676,1017,16.7,146.822,43.8736,287.6,64.2,32.2,12.891478442
14176671,male,bike,1818,132,10.63,106.792,81.9336,35.4,90.8,79.8,21.647629980
797841,male,bike,4211,428,24.59,116.294,71.8192,663.6,176.8,-21,22.696150435
171814,male,mountain bike,9974,2043.71,65.42,132.752,222.7112,1757.8,400.4,83.2,25.233502833
4059417,male,run,6340,1366.35,13.36,136.982,442.692,1387,522,367,7.606655886
7743096,male,run,3032,592,7.37,151.65,17.364,172,66,3,8.760536132
